%"Collected By Brett Hamlin Nov 09, 2009, Hancock, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
47.159468	-88.609478	296.935	12264.521
47.159689	-88.61	296.135	12311.245
47.159877	-88.610634	296.115	12363.697
47.159969	-88.610919	295.734	12387.582
47.159992	-88.611292	295.524	12416.423
47.159964	-88.611431	296.103	12427.365
47.159824	-88.611923	295.643	12467.836
47.159706	-88.612475	293.823	12511.716
47.159601	-88.613069	291.803	12558.304
47.15947	-88.613708	288.222	12608.849
47.159447	-88.613793	287.682	12615.785
47.159198	-88.61433	285.143	12665.214
47.158934	-88.614837	283.082	12713.643
47.158764	-88.615409	279.139	12760.979
47.158707	-88.615584	277.819	12775.654
47.158568	-88.615799	276.471	12798.211
47.158557	-88.615808	276.392	12799.635
47.158587	-88.6158	282.632	12800.769
47.15846	-88.615846	281.261	12815.362
47.158124	-88.615964	280.543	12853.904
47.157931	-88.615976	280.743	12875.329
47.157651	-88.615996	283.376	12906.551
47.157471	-88.615975	286.966	12926.6
47.157317	-88.615973	288.815	12943.727
47.157048	-88.615993	288.394	12973.696
47.156839	-88.616019	288.274	12997.006
47.156694	-88.615976	291.954	13013.46
47.156544	-88.615927	293.223	13030.562
47.156404	-88.615899	294.303	13046.305
47.156367	-88.615904	293.873	13050.378
47.156111	-88.615924	291.642	13078.892
47.155938	-88.615893	291.813	13098.293
47.155751	-88.61585	293.503	13119.235
47.155605	-88.615852	293.612	13135.482
47.155234	-88.615843	291.282	13176.816
47.155044	-88.615833	290.873	13197.836
47.154797	-88.615814	290.733	13225.419
47.154528	-88.615762	289.382	13255.614
47.154319	-88.615746	288.983	13278.801
47.154094	-88.615718	290.893	13303.999
47.153859	-88.615726	291.573	13330.082
47.153822	-88.615729	292.213	13334.207
47.153583	-88.61572	291.463	13360.84
47.153314	-88.615617	290.302	13391.786
47.153207	-88.615634	288.361	13403.837
47.15302	-88.615802	284.32	13428.172
47.15288	-88.616098	281.09	13456.252
47.152914	-88.616363	280.03	13476.763
47.152942	-88.616668	278.25	13500.143
47.152969	-88.616826	276.979	13512.475
47.153042	-88.617203	273.839	13542.325
47.152992	-88.617653	270.089	13577.132
47.152917	-88.617981	267.238	13603.498
47.152959	-88.618401	265.428	13636.444
47.153123	-88.618863	262.468	13675.964
47.153121	-88.619253	259.457	13705.903
47.153062	-88.619582	255.256	13731.657
47.152957	-88.619859	253.898	13756.836
47.152729	-88.619818	259.501	13782.836
47.152418	-88.619606	267.172	13820.987
47.152279	-88.619502	270.494	13838.349
47.152025	-88.61933	272.552	13869.451
47.151676	-88.619129	271.571	13911.115
47.151623	-88.619101	271.251	13917.361
47.151268	-88.619046	271.641	13957.101
47.151212	-88.619039	271.361	13963.308
47.151008	-88.619077	270.03	13986.252
47.150908	-88.619126	271.041	13997.873
47.150571	-88.619342	268.22	14038.739
47.150516	-88.619389	267.34	14045.766
47.150317	-88.619636	264.32	14074.782
47.150236	-88.619716	263.02	14085.602
47.150164	-88.619812	262.26	14096.356
47.149993	-88.619971	260.17	14118.938
47.149759	-88.62013	259.461	14147.294
47.14971	-88.62016	259.391	14153.171
47.149499	-88.62022	260.232	14177.143
47.149081	-88.620212	259.061	14223.725
47.148746	-88.620146	259.511	14261.381
47.148414	-88.620088	259.041	14298.538
47.148307	-88.620088	257.57	14310.47
47.148076	-88.620041	258.531	14336.545
47.148016	-88.620006	260.24	14343.739
47.147854	-88.619915	262.47	14363.011
47.14764	-88.619795	261.399	14388.445
47.147394	-88.619654	262.151	14417.872
47.14726	-88.619544	263.851	14434.903
47.147068	-88.619335	262.36	14461.422
47.146841	-88.619079	261.02	14493.309
47.146604	-88.618862	261.08	14524.388
47.146438	-88.618675	260.119	14547.712
47.146187	-88.618412	262.84	14581.964
47.145922	-88.618197	266.221	14615.667
47.145711	-88.618069	265.5	14641.053
47.14544	-88.617861	264.38	14675.278
47.145387	-88.617748	265.01	14685.794
47.145368	-88.617686	264.98	14689.79
47.145364	-88.617676	264.84	14690.698
47.145311	-88.61753	264.02	14703.213
47.145238	-88.617331	265.582	14720.393
47.145154	-88.617118	265.661	14739.129
47.145035	-88.616819	266.171	14765.383
47.144983	-88.616555	266.231	14786.278
47.144973	-88.616297	265.251	14805.889
47.144971	-88.616193	265.271	14813.817
47.144864	-88.616043	267.472	14830.377
47.144765	-88.616028	267.451	14841.521
47.144658	-88.616104	264.26	14854.603
47.144437	-88.616339	258.689	14884.956
47.144248	-88.616642	253.889	14916.105
47.144071	-88.617122	250.239	14957.598
47.144018	-88.617578	248.439	14992.858
47.144033	-88.61817	245.609	15037.803
47.14403	-88.618412	244.529	15056.15
47.144017	-88.618459	244.478	15059.87
47.144015	-88.618476	245.169	15061.041
47.144005	-88.618612	245.269	15071.458
47.144007	-88.618905	244.589	15093.716
47.143889	-88.618997	244.109	15109.377
47.143483	-88.619002	243.649	15154.526
47.143262	-88.618992	243.389	15179.115
47.142905	-88.619018	244.049	15218.965
47.14254	-88.619039	244.789	15259.537
47.142232	-88.619076	246.519	15293.913
47.141902	-88.619117	246.548	15330.765
47.141508	-88.619153	248.059	15374.563
47.141465	-88.61916	248.429	15379.379
47.1413	-88.619294	248.148	15401.323
47.141286	-88.61934	248.329	15405.089
47.141269	-88.619671	248.458	15430.501
47.141269	-88.620137	245.657	15465.884
47.141313	-88.620784	242.486	15515.199
47.141395	-88.621268	240.166	15553.074
47.14162	-88.621828	237.426	15602.535
47.141794	-88.62215	235.686	15633.698
47.141811	-88.622424	233.856	15655.83
47.141735	-88.62241	233.484	15664.326
47.141443	-88.622121	232.886	15703.471
47.141275	-88.622016	231.496	15723.808
47.140906	-88.621839	230.767	15766.879
47.140662	-88.6218	228.746	15794.197
47.14028	-88.621852	222.913	15836.878
47.1399	-88.621687	216.601	15881.907
47.13935	-88.621111	208.422	15957.025
47.139142	-88.620952	205.972	15983.068
47.138935	-88.620944	202.393	16006.834
47.138795	-88.621126	199.404	16027.993
47.138799	-88.621264	196.825	16038.962
47.138823	-88.621283	197.016	16041.896
47.138822	-88.621275	201.037	16044.809
47.138837	-88.621243	196.756	16048.317
47.138858	-88.621231	196.057	16050.547
47.138829	-88.621161	200.236	16053.101
47.138837	-88.621185	198.284	16055.526
