%"Collected By Brett Hamlin September 04, 2011, Copper harbor, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
%47.46672	-87.886898	150.023	0
47.46693	-87.910445	323.313	5601.036
47.466965	-87.910403	323.343	5607.507
47.466985	-87.910199	322.722	5622.977
47.46703	-87.910021	322.092	5637.316
47.467052	-87.909757	321.702	5657.443
47.467063	-87.909695	321.433	5662.289
47.467084	-87.909418	320.232	5683.295
47.467101	-87.909163	317.891	5702.584
47.467123	-87.908985	316.12	5716.226
47.467107	-87.908677	314.182	5739.511
47.467104	-87.908432	313.703	5758.014
47.467168	-87.908426	312.723	5771.056
47.46723	-87.908466	311.883	5784.068
47.46728	-87.90824	309.651	5801.955
47.46728	-87.908163	309.383	5807.7
47.467229	-87.907698	306.602	5843.205
47.467217	-87.907534	305.652	5855.642
47.467218	-87.907398	304.872	5865.862
47.467306	-87.907539	304.163	5881.383
47.467295	-87.907716	304.203	5894.469
47.467333	-87.907652	303.733	5901.658
47.467332	-87.90744	303.343	5917.533
47.467296	-87.90721	302.362	5935.25
47.467253	-87.907006	301.523	5951.531
47.46727	-87.906848	300.823	5963.505
47.46727	-87.90647	299.823	5992.132
47.467238	-87.906012	298.636	6027.764
47.467194	-87.905818	298.575	6043.202
47.467124	-87.905602	298.044	6061.267
47.467125	-87.905243	295.613	6088.935
47.467202	-87.905168	294.824	6100.56
47.467304	-87.905048	294.425	6116.889
47.467322	-87.904841	293.924	6132.741
47.467295	-87.904552	293.765	6154.773
47.467258	-87.904295	294.015	6174.57
47.467229	-87.904121	293.354	6187.976
47.467282	-87.90417	292.734	6195.914
47.467338	-87.904282	292.234	6206.352
47.467443	-87.904633	290.855	6235.285
47.467617	-87.904928	289.384	6264.853
47.467636	-87.905	289.235	6270.624
47.46765	-87.905291	287.824	6292.814
47.467574	-87.905573	288.016	6315.805
47.467534	-87.905957	288.596	6345.435
47.467513	-87.90624	288.366	6366.857
47.467554	-87.906294	287.595	6376.232
47.467545	-87.906156	286.774	6386.638
47.467557	-87.906078	286.243	6392.516
47.467662	-87.905702	284.505	6423.176
47.467735	-87.905408	283.154	6446.88
47.467779	-87.90503	281.585	6476.015
47.467775	-87.904965	281.335	6480.922
47.467766	-87.904619	279.904	6507.024
47.467767	-87.904535	279.344	6513.381
47.467724	-87.904118	277.144	6545.51
47.467771	-87.903865	276.234	6565.397
47.467761	-87.903656	275.084	6581.204
47.467755	-87.903523	274.894	6591.202
47.467733	-87.90331	274.985	6607.435
47.467702	-87.903097	274.896	6623.845
47.467704	-87.902952	274.324	6634.756
47.467645	-87.902662	273.185	6658.109
47.46754	-87.902374	271.585	6682.741
47.467486	-87.902165	270.816	6699.624
47.467466	-87.901803	269.535	6727.118
47.467492	-87.90174	268.615	6734.532
47.467533	-87.901765	268.806	6739.376
47.467614	-87.901852	268.926	6750.495
47.467682	-87.902187	268.987	6777.403
47.467709	-87.902286	269.047	6785.597
47.467818	-87.902595	269.948	6812.754
47.46783	-87.902661	269.967	6817.838
47.467892	-87.90298	270.497	6842.971
47.467941	-87.903302	271.538	6867.975
47.467939	-87.903422	272.249	6877.058
47.468006	-87.903604	272.939	6892.865
47.468058	-87.903953	273.438	6919.985
47.468057	-87.904238	274.029	6941.47
47.468054	-87.90438	274.158	6952.199
47.468051	-87.904709	275.368	6976.988
47.468056	-87.90477	275.518	6981.617
47.46805	-87.905106	275.357	7007.078
47.468076	-87.90538	275.006	7028.2
47.468081	-87.905605	274.336	7045.07
47.468094	-87.906007	274.026	7075.712
47.468095	-87.906066	274.037	7080.102
47.4681	-87.906246	273.747	7093.822
47.468131	-87.906539	272.686	7116.136
47.468174	-87.906672	272.046	7127.198
47.468203	-87.906896	270.796	7144.357
47.468229	-87.907182	270.776	7166.011
47.468206	-87.907471	270.576	7188.044
47.468217	-87.907684	270.416	7204.355
47.468219	-87.907887	270.417	7219.614
47.468211	-87.907949	270.687	7224.275
47.468192	-87.90823	271.928	7245.765
47.468223	-87.908609	272.848	7274.511
47.46823	-87.90875	273.077	7285.163
47.46825	-87.909031	272.985	7306.494
47.468238	-87.909167	273.186	7316.801
47.468219	-87.909476	274.186	7340.157
47.468224	-87.909725	274.735	7358.942
47.468265	-87.909934	274.105	7375.948
47.468279	-87.909833	272.674	7383.789
47.468283	-87.909759	271.913	7389.389
47.468341	-87.909251	268.983	7428.17
47.468371	-87.90899	267.523	7448.124
47.468418	-87.908539	264.462	7482.568
47.468457	-87.908084	261.252	7517.168
47.468502	-87.907657	258.753	7549.697
47.468514	-87.907576	258.082	7555.938
47.468521	-87.907352	256.552	7572.834
47.468562	-87.907035	253.713	7597.152
47.468622	-87.907069	252.113	7608.148
47.468617	-87.907266	251.623	7623
47.468621	-87.907474	251.705	7638.669
47.468649	-87.907859	251.185	7667.846
47.468661	-87.908074	250.715	7684.085
47.468694	-87.908507	249.574	7716.968
47.468696	-87.908742	249.505	7734.714
47.468711	-87.908669	249.875	7741.179
47.468709	-87.90836	249.065	7764.389
47.468718	-87.908074	248.355	7786.034
47.468713	-87.908003	248.065	7791.401
47.468708	-87.907613	247.575	7820.862
47.468729	-87.907151	245.614	7855.755
47.468739	-87.907073	244.954	7861.736
47.468771	-87.906769	242.413	7884.829
47.468791	-87.906538	240.723	7902.477
47.468823	-87.906247	238.943	7924.613
47.468864	-87.906124	238.264	7936.818
47.468879	-87.906287	238.215	7949.262
47.468876	-87.906449	238.015	7961.425
47.468887	-87.906725	237.355	7982.101
47.468885	-87.90699	237.636	8002.068
47.468876	-87.907107	237.756	8010.921
47.468878	-87.907411	239.787	8034.005
47.468891	-87.907472	240.157	8038.797
47.468931	-87.907605	240.757	8049.762
47.468948	-87.907753	240.937	8061.024
47.468975	-87.907972	241.527	8077.841
47.469005	-87.908181	242.537	8093.922
47.469061	-87.908362	243.558	8108.897
47.469127	-87.908617	244.938	8129.599
47.469163	-87.908745	245.528	8140.034
47.469222	-87.909046	246.248	8163.865
47.46931	-87.909275	246.568	8185.068
47.469325	-87.909141	244.806	8196.182
47.469324	-87.909066	244.206	8201.84
47.469358	-87.908915	243.426	8215.037
47.469419	-87.90901	244.007	8224.887
47.469432	-87.909296	244.537	8246.561
47.469496	-87.909384	244.216	8256.157
47.469578	-87.909559	243.685	8273.813
47.469626	-87.909664	243.755	8286.816
47.469824	-87.909597	240.395	8309.4
47.469857	-87.909466	240.446	8319.91
47.469831	-87.909236	238.134	8337.424
47.469834	-87.909157	238.185	8343.366
47.469885	-87.908859	236.954	8366.613
47.469898	-87.908531	234.963	8391.495
47.469976	-87.908603	234.854	8400.134
47.470037	-87.908623	234.255	8407.166
47.470089	-87.908393	232.944	8425.386
47.470094	-87.908305	232.304	8432.04
47.470009	-87.907915	229.613	8464.109
47.469941	-87.907931	228.963	8472.516
47.46988	-87.908115	227.814	8488.031
47.469852	-87.908131	227.384	8492.159
47.469875	-87.908016	227.454	8501.071
